Prediction,Actual,Difference
1.78805714285714,1,0.788057142857143
3.51058571428572,1,2.51058571428572
2.68100317460318,1,1.68100317460318
1.77276031746032,1,0.772760317460317
1.50022222222222,1,0.500222222222222
1.75504603174603,1,0.755046031746032
1.72474603174603,1,0.724746031746031
1.14444761904762,1,0.144447619047619
1.2248126984127,1,0.224812698412699
1.64420952380952,1,0.644209523809524
1.89123492063492,1,0.891234920634921
3.59791428571429,1,2.59791428571429
1.79130952380952,1,0.791309523809524
2.69492698412698,1,1.69492698412698
2.62691111111111,1,1.62691111111111
2.07015238095238,1,1.07015238095238
1.80469365079365,1,0.80469365079365
1.37589841269841,1,0.375898412698413
1.56033492063492,1,0.560334920634921
1.78021904761905,1,0.780219047619047
1.73069047619048,1,0.730690476190477
2.63460634920635,1,1.63460634920635
1.7273253968254,1,0.727325396825396
1.83816666666667,1,0.838166666666666
3.91026825396825,5,-1.08973174603175
3.97244603174603,5,-1.02755396825397
4.25260793650794,5,-0.747392063492065
3.75446984126984,5,-1.24553015873016
4.22794603174603,5,-0.772053968253968
4.55484285714286,5,-0.445157142857141
4.58256666666667,5,-0.417433333333332
4.55350476190476,5,-0.446495238095239
2.72383492063492,3,-0.27616507936508
3.29400793650794,3,0.294007936507937
3.18952380952381,3,0.18952380952381
3.22281111111111,3,0.222811111111111
3.05475079365079,3,0.0547507936507934
3.98343492063492,5,-1.01656507936508
4.0004380952381,5,-0.999561904761904
4.22848095238095,5,-0.771519047619048
3.87549365079365,5,-1.12450634920635
3.80606349206349,5,-1.19393650793651
4.00154603174603,5,-0.998453968253966
4.23670634920635,5,-0.76329365079365
4.15223015873016,5,-0.847769841269841
4.1953619047619,5,-0.804638095238095
3.50850634920635,4,-0.491493650793653
3.74058888888889,4,-0.259411111111108
4.21380476190476,4,0.213804761904761
4.04239365079365,4,0.0423936507936507
3.8506253968254,4,-0.149374603174604
3.79167619047619,4,-0.208323809523808
3.96254444444444,4,-0.0374555555555558
4.04385714285714,4,0.0438571428571448
3.98433015873016,4,-0.0156698412698395
2.38175873015873,2,0.381758730158729
2.94822063492064,2,0.948220634920635
2.1712253968254,2,0.171225396825397
2.40774761904762,2,0.407747619047619
2.69554126984127,2,0.695541269841268
2.86973492063492,2,0.869734920634921
3.34586349206349,2,1.34586349206349
3.63428095238095,2,1.63428095238095
2.55680476190476,2,0.556804761904762
2.46679682539682,2,0.466796825396824
2.14642857142857,2,0.146428571428571
2.98211746031746,2,0.982117460317461
3.0832746031746,2,1.0832746031746
3.2578380952381,2,1.2578380952381
3.60726825396826,4,-0.392731746031745
3.43463333333333,4,-0.565366666666668
3.85921428571429,4,-0.140785714285714
3.95540317460318,4,-0.0445968253968232
3.62604761904762,4,-0.373952380952381
3.3609873015873,4,-0.639012698412698
4.09755714285714,4,0.0975571428571431
4.16171111111111,4,0.161711111111112
4.22032222222222,4,0.220322222222221
4.06516349206349,4,0.0651634920634923
4.23996031746032,4,0.239960317460317
3.00977142857143,2,1.00977142857143
2.62860158730159,2,0.628601587301587
2.29445714285714,2,0.294457142857143
2.33237142857143,2,0.332371428571428
2.73037142857143,2,0.730371428571429
2.34928412698413,2,0.349284126984128
1.91982698412698,2,-0.0801730158730163
3.07389206349206,2,1.07389206349206
2.51923174603175,2,0.519231746031747
2.23913650793651,2,0.239136507936507
2.64298571428571,2,0.642985714285714
4.03848571428571,2,2.03848571428571
3.79220793650794,5,-1.20779206349206
4.25540793650794,5,-0.744592063492062
3.52483333333333,5,-1.47516666666667
3.71376507936508,5,-1.28623492063492
3.95510158730159,5,-1.04489841269841
4.44366349206349,5,-0.556336507936511
4.48651428571429,5,-0.513485714285714
4.62757936507936,5,-0.372420634920636
3.22151111111111,4,-0.778488888888888
3.72661587301587,4,-0.273384126984127
3.44226984126984,4,-0.55773015873016
3.49129206349206,4,-0.508707936507938
3.61080634920635,4,-0.389193650793652
3.66294285714286,4,-0.337057142857145
3.66932857142857,4,-0.330671428571431
3.68477619047619,4,-0.31522380952381
3.9546380952381,4,-0.0453619047619047
3.95794126984127,4,-0.0420587301587307
3.99040317460318,4,-0.00959682539682483
3.83773333333333,4,-0.162266666666667
4.32103650793651,5,-0.67896349206349
2.40240317460317,5,-2.59759682539683
3.05672857142857,5,-1.94327142857143
4.63969682539683,5,-0.360303174603174
3.12184920634921,5,-1.87815079365079
4.68811904761905,5,-0.311880952380951
2.21025714285714,1,1.21025714285714
1.79241746031746,1,0.79241746031746
2.00988888888889,1,1.00988888888889
2.05277777777778,1,1.05277777777778
2.09425873015873,1,1.09425873015873
4.45683968253968,5,-0.543160317460316
4.78752222222222,5,-0.212477777777776
4.66783174603175,5,-0.332168253968254
4.78969841269841,5,-0.210301587301585
4.59948412698413,5,-0.400515873015872
4.77944761904762,5,-0.220552380952381
4.80773968253968,5,-0.192260317460317
2.82552698412698,5,-2.17447301587302
4.45640476190476,5,-0.543595238095238
4.77271587301587,5,-0.227284126984125
4.27283015873016,5,-0.727169841269841
4.49985238095238,5,-0.500147619047619
4.00375873015873,5,-0.996241269841269
3.93259206349206,5,-1.06740793650794
4.71474920634921,5,-0.285250793650794
4.67957619047619,5,-0.320423809523808
4.7424253968254,5,-0.257574603174603
2.67040952380952,3,-0.329590476190477
2.41136984126984,3,-0.588630158730159
2.92984603174603,3,-0.0701539682539689
3.75318253968254,3,0.753182539682539
1.72250793650794,3,-1.27749206349206
2.76093492063492,3,-0.23906507936508
3.61845714285714,3,0.618457142857144
2.35791428571428,3,-0.642085714285716
3.2306126984127,3,0.230612698412698
1.69117301587302,3,-1.30882698412698
1.7953380952381,3,-1.2046619047619
2.16573492063492,3,-0.83426507936508
1.70592222222222,3,-1.29407777777778
2.25886507936508,3,-0.741134920634922
3.69641587301587,3,0.696415873015874
3.04111428571428,3,0.0411142857142841
2.4985619047619,3,-0.501438095238095
2.67175873015873,3,-0.328241269841271
3.35052857142857,3,0.350528571428572
2.34065079365079,3,-0.659349206349206
1.66060158730159,3,-1.33939841269841
1.59463015873016,3,-1.40536984126984
2.38492857142857,3,-0.615071428571427
1.69934285714286,3,-1.30065714285714
2.06855396825397,3,-0.931446031746031
2.39685079365079,3,-0.603149206349206
1.76293650793651,3,-1.23706349206349
1.66164920634921,3,-1.33835079365079
2.44500952380952,3,-0.554990476190476
4.27159365079365,3,1.27159365079365
2.36368571428571,3,-0.636314285714286
1.80639047619048,3,-1.19360952380952
2.02069841269841,3,-0.979301587301587
1.76643174603175,3,-1.23356825396825
1.82533015873016,3,-1.17466984126984
1.6277,3,-1.3723
2.8503873015873,3,-0.149612698412699
1.98898095238095,1,0.988980952380951
1.59703492063492,1,0.59703492063492
1.39190952380952,1,0.391909523809524
1.514,1,0.514
1.78644761904762,1,0.786447619047618
1.43164603174603,1,0.431646031746032
2.04060158730159,1,1.04060158730159
1.87060793650794,1,0.870607936507936
1.79536507936508,1,0.79536507936508
1.24724285714286,1,0.247242857142857
1.52287619047619,1,0.522876190476191
1.55473968253968,1,0.554739682539683
3.49933333333333,1,2.49933333333333
1.86488571428571,1,0.864885714285714
1.91007301587301,1,0.910073015873015
1.87094126984127,1,0.87094126984127
2.7004746031746,1,1.7004746031746
3.03475873015873,1,2.03475873015873
2.19235714285714,1,1.19235714285714
3.27918571428572,1,2.27918571428572
1.76138253968254,1,0.761382539682539
2.08899365079365,1,1.08899365079365
2.21525714285714,1,1.21525714285714
4.11409365079365,5,-0.885906349206349
4.54686507936508,5,-0.45313492063492
3.93683968253968,5,-1.06316031746032
3.90342857142857,5,-1.09657142857143
4.30943333333333,5,-0.690566666666665
4.53096507936508,5,-0.469034920634921
4.59612698412699,5,-0.403873015873015
3.63238412698413,5,-1.36761587301587
3.13745555555556,3,0.137455555555556
3.18116825396825,3,0.181168253968253
3.17156349206349,3,0.171563492063492
3.10202698412698,3,0.102026984126984
2.77868253968254,3,-0.22131746031746
3.27084285714286,3,0.270842857142856
3.51210634920635,3,0.51210634920635
4.13188571428571,3,1.13188571428571
3.92133968253968,3,0.92133968253968
3.9401126984127,4,-0.0598873015873012
3.85948571428571,4,-0.140514285714286
4.04937936507937,4,0.049379365079365
3.78080317460317,4,-0.219196825396826
3.2237873015873,4,-0.776212698412698
3.51234444444445,4,-0.487655555555553
3.53359523809524,4,-0.466404761904763
3.57785873015873,4,-0.422141269841271
2.45455238095238,2,0.454552380952382
2.2387873015873,2,0.238787301587302
3.05980634920635,2,1.05980634920635
2.31946190476191,2,0.319461904761905
2.15493968253968,2,0.154939682539683
2.30013809523809,2,0.300138095238094
2.54607777777778,2,0.546077777777778
2.07932380952381,2,0.0793238095238089
2.46057777777778,2,0.460577777777778
1.68370158730159,1,0.683701587301587
1.69180476190476,1,0.691804761904761
1.71027301587302,1,0.710273015873016
1.92837142857143,1,0.928371428571428
1.76156031746032,1,0.761560317460317
1.73767777777778,1,0.737677777777778
1.80894920634921,1,0.808949206349206
1.36171587301587,1,0.361715873015873
1.77263492063492,1,0.77263492063492
2.01658095238095,1,1.01658095238095
1.82963015873016,1,0.829630158730158
1.74597301587302,1,0.745973015873015
2.54352857142857,1,1.54352857142857
4.00349523809524,4,0.00349523809523866
3.76729365079365,4,-0.232706349206349
3.18926666666667,4,-0.810733333333332
3.81333968253968,4,-0.186660317460317
3.81460317460317,4,-0.185396825396826
2.30391428571428,4,-1.69608571428572
2.48363333333333,4,-1.51636666666667
3.43950158730159,4,-0.560498412698414
3.35896507936508,4,-0.641034920634921
3.44385396825397,4,-0.556146031746032
3.33922222222222,4,-0.660777777777777
1.5037746031746,1,0.503774603174603
1.75335714285714,1,0.753357142857142
1.35603650793651,1,0.356036507936508
1.22144603174603,1,0.221446031746032
1.67193650793651,1,0.671936507936507
3.13878888888889,3,0.138788888888889
2.99450476190476,3,-0.00549523809523844
3.03734761904762,3,0.037347619047619
2.88353968253968,3,-0.116460317460317
2.87614761904762,3,-0.12385238095238
2.94779365079365,3,-0.0522063492063478
2.40936984126984,3,-0.590630158730159
2.93575714285714,3,-0.0642428571428577
3.07754285714286,3,0.0775428571428569
2.98091111111111,3,-0.0190888888888896
3.12721746031746,3,0.12721746031746
3.72644444444444,3,0.726444444444443
2.86570158730159,3,-0.134298412698413
2.61467777777778,3,-0.385322222222222
3.05361428571429,3,0.0536142857142865
2.92453650793651,3,-0.0754634920634913
3.31805396825397,3,0.318053968253967
3.63881111111111,3,0.638811111111112
3.29357142857143,3,0.293571428571428
3.41946984126984,3,0.41946984126984
2.38725714285714,3,-0.612742857142857
3.64436031746032,3,0.644360317460317
2.85830476190476,3,-0.141695238095238
3.49527301587302,3,0.495273015873018
2.84173492063492,3,-0.15826507936508
3.46599047619048,3,0.465990476190476
3.42183015873016,3,0.42183015873016
3.24897619047619,3,0.248976190476192
2.61618253968254,3,-0.383817460317459
3.20145238095238,3,0.20145238095238
2.90584920634921,3,-0.0941507936507913
2.21417619047619,3,-0.785823809523811
